timesOfRecord time label Pdensity Pfit
4201 4200.8 103 105.205 0.0408522
4202 4201.8 103 104.951 0.0408518
4203 4202.8 103 104.696 0.0408514
4204 4203.8 103 104.443 0.040851
4205 4204.8 103 104.189 0.0408506
4206 4205.8 103 103.936 0.0408502
4207 4206.8 103 103.684 0.0408498
4208 4207.8 103 103.432 0.0408494
4209 4208.8 103 103.181 0.040849
4210 4209.8 103 102.93 0.0408486
4211 4210.8 103 102.679 0.0408483
4212 4211.8 103 102.43 0.0408479
4213 4212.8 103 102.18 0.0408475
4214 4213.8 103 101.931 0.0408471
4215 4214.8 103 101.683 0.0408467
4216 4215.8 103 101.435 0.0408463
4217 4216.8 103 101.187 0.040846
4218 4217.8 103 100.94 0.0408456
4219 4218.8 103 100.694 0.0408452
4220 4219.8 103 100.448 0.0408448
4221 4220.8 103 100.202 0.0408444
4222 4221.8 103 99.9569 0.0408441
4223 4222.8 103 99.7123 0.0408437
4224 4223.8 103 99.4682 0.0408433
4225 4224.8 103 99.2246 0.040843
4226 4225.8 103 98.9814 0.0408426
4227 4226.8 103 98.7387 0.0408422
4228 4227.8 103 98.4965 0.0408418
4229 4228.8 103 98.2548 0.0408415
4230 4229.8 103 98.0135 0.0408411
4231 4230.8 103 97.7727 0.0408407
4232 4231.8 103 97.5324 0.0408404
4233 4232.8 103 97.2926 0.04084
4234 4233.8 103 97.0533 0.0408396
4235 4234.8 103 96.8144 0.0408393
4236 4235.8 103 96.576 0.0408389
4237 4236.8 103 96.3381 0.0408386
4238 4237.8 103 96.1007 0.0408382
4239 4238.8 103 95.8637 0.0408378
4240 4239.8 103 95.6273 0.0408375
4241 4240.8 103 95.3913 0.0408371
4242 4241.8 103 95.1557 0.0408368
4243 4242.8 103 94.9207 0.0408364
4244 4243.8 103 94.6861 0.040836
4245 4244.8 103 94.452 0.0408357
4246 4245.8 103 94.2184 0.0408353
4247 4246.8 103 93.9852 0.040835
4248 4247.8 103 93.7525 0.0408346
4249 4248.8 103 93.5203 0.0408343
4250 4249.8 103 93.2885 0.0408339
4251 4250.8 103 93.0573 0.0408336
4252 4251.8 103 92.8265 0.0408332
4253 4252.8 103 92.5961 0.0408329
4254 4253.8 103 92.3663 0.0408325
4255 4254.8 103 92.1369 0.0408322
4256 4255.8 103 91.908 0.0408318
4257 4256.8 103 91.6795 0.0408315
4258 4257.8 103 91.4515 0.0408312
